54.0312107577942,7.91428158246061,3,48735980.3995
55.0312107577942,7.91428158246061,3,67153992.7591
56.0312107577942,7.91428158246061,3,93963957.0420
57.0312107577942,7.91428158246061,3,112624597.428
58.0312107577942,7.91428158246061,3,148380371.723
59.0312107577942,7.91428158246061,3,150351111.903
54.0312107577942,8.91428158246061,3,162380669.697
55.0312107577942,8.91428158246061,3,141028432.427
56.0312107577942,8.91428158246061,3,105913382.802
57.0312107577942,8.91428158246061,3,79383701.5084
58.0312107577942,8.91428158246061,3,52498545.8433
59.0312107577942,8.91428158246061,3,41698230.8567
54.0312107577942,9.91428158246061,3,48601067.1439
55.0312107577942,9.91428158246061,3,66768108.5533
56.0312107577942,9.91428158246061,3,92864950.0406
57.0312107577942,9.91428158246061,3,111036017.506
58.0312107577942,9.91428158246061,3,146696757.445
59.0312107577942,9.91428158246061,3,148750256.282
54.0312107577942,10.9142815824606,3,160448575.865
55.0312107577942,10.9142815824606,3,139203500.616
56.0312107577942,10.9142815824606,3,104395713.488
57.0312107577942,10.9142815824606,3,78680446.1296
58.0312107577942,10.9142815824606,3,52312510.1244
59.0312107577942,10.9142815824606,3,41608715.4344
54.0312107577942,11.9142815824606,3,48353468.5330
55.0312107577942,11.9142815824606,3,66173520.4138
56.0312107577942,11.9142815824606,3,91463891.0833
57.0312107577942,11.9142815824606,3,109424816.990
58.0312107577942,11.9142815824606,3,144452583.012
59.0312107577942,11.9142815824606,3,146634653.446
