14.5,20,16.5,423.1
14.5,20,17.5,424.1
14.5,20,18.5,432.8
14.5,20,19.5,439.1
13.5,20,0.5,278.4
13.5,20,1.5,299.1
13.5,20,2.5,312.8
13.5,20,3.5,324.1
13.5,20,4.5,336.4
13.5,20,5.5,342.9
13.5,20,14.5,405.8
13.5,20,15.5,414.1
13.5,20,16.5,420.9
13.5,20,17.5,426.2
13.5,20,18.5,428.5
13.5,20,19.5,437.4
12.5,20,0.5,275.6
12.5,20,1.5,299.6
12.5,20,2.5,319.5
12.5,20,3.5,323.5
12.5,20,4.5,338.5
12.5,20,5.5,347.3
12.5,20,14.5,409.3
12.5,20,15.5,414.7
12.5,20,16.5,419.4
12.5,20,17.5,423.9
12.5,20,18.5,434.4
12.5,20,19.5,435.9
11.5,20,0.5,283.7
11.5,20,1.5,303.8
11.5,20,2.5,316.1
11.5,20,3.5,330.6
11.5,20,4.5,342.0
11.5,20,5.5,346.8
11.5,20,14.5,408.0
11.5,20,15.5,416.8
11.5,20,16.5,418.7
11.5,20,17.5,422.1
11.5,20,18.5,432.2
11.5,20,19.5,431.6
10.5,20,0.5,287.7
10.5,20,1.5,307.3
10.5,20,2.5,320.3
10.5,20,3.5,334.5
10.5,20,4.5,343.8
10.5,20,5.5,348.4
10.5,20,14.5,404.3
10.5,20,15.5,411.4
10.5,20,16.5,419.1
10.5,20,17.5,420.8
10.5,20,18.5,425.9
10.5,20,19.5,430.1
9.5,20,0.5,287.9
9.5,20,1.5,309.7
9.5,20,2.5,325.2
9.5,20,3.5,334.1
9.5,20,4.5,343.8
9.5,20,5.5,356.7
9.5,20,14.5,404.5
9.5,20,15.5,411.4
9.5,20,16.5,417.3
9.5,20,17.5,420.0
9.5,20,18.5,424.5
9.5,20,19.5,425.8
8.5,20,0.5,296.2
8.5,20,1.5,315.2
8.5,20,2.5,327.9
8.5,20,3.5,336.6
8.5,20,4.5,343.2
8.5,20,5.5,356.5
8.5,20,14.5,407.3
8.5,20,15.5,412.3
8.5,20,16.5,416.9
8.5,20,17.5,420.1
8.5,20,18.5,422.8
8.5,20,19.5,424.4
7.5,20,0.5,297.1
7.5,20,1.5,319.5
7.5,20,2.5,331.6
7.5,20,3.5,346.5
7.5,20,4.5,347.4
7.5,20,5.5,359.5
7.5,20,14.5,407.2
7.5,20,15.5,408.6
7.5,20,16.5,414.2
7.5,20,17.5,418.4
7.5,20,18.5,420.5
7.5,20,19.5,419.7
6.5,20,0.5,302.3
6.5,20,1.5,329.3
6.5,20,2.5,335.1
6.5,20,3.5,349.5
6.5,20,4.5,355.9
6.5,20,5.5,363.4
6.5,20,14.5,405.4
6.5,20,15.5,409.2
6.5,20,16.5,417.1
6.5,20,17.5,418.0
6.5,20,18.5,418.6
6.5,20,19.5,419.4
5.5,20,0.5,306.5
5.5,20,1.5,331.1
5.5,20,2.5,343.9
5.5,20,3.5,354.8
5.5,20,4.5,362.6
5.5,20,5.5,373.9
5.5,20,6.5,377.4
5.5,20,7.5,381.7
5.5,20,8.5,389.9
5.5,20,9.5,394.0
5.5,20,10.5,387.4
5.5,20,11.5,391.3
5.5,20,12.5,400.6
5.5,20,13.5,404.7
5.5,20,14.5,405.5
5.5,20,15.5,411.2
5.5,20,16.5,415.3
5.5,20,17.5,418.5
5.5,20,18.5,418.2
5.5,20,19.5,420.0
4.5,20,0.5,307.7
4.5,20,1.5,335.4
4.5,20,2.5,347.3
4.5,20,3.5,358.2
4.5,20,4.5,366.9
4.5,20,5.5,376.5
4.5,20,6.5,381.2
4.5,20,7.5,385.0
4.5,20,8.5,391.5
4.5,20,9.5,387.8
4.5,20,10.5,391.2
4.5,20,11.5,402.2
4.5,20,12.5,404.5
4.5,20,13.5,405.2
4.5,20,14.5,409.3
4.5,20,15.5,411.6
4.5,20,16.5,418.0
4.5,20,17.5,418.6
4.5,20,18.5,421.0
4.5,20,19.5,422.5
3.5,20,0.5,316.6
3.5,20,1.5,336.8
3.5,20,2.5,353.8
3.5,20,3.5,365.1
3.5,20,4.5,373.8
3.5,20,5.5,377.1
3.5,20,6.5,381.5
3.5,20,7.5,390.5
3.5,20,8.5,394.3
3.5,20,9.5,389.8
3.5,20,10.5,399.2
3.5,20,11.5,402.6
3.5,20,12.5,405.5
3.5,20,13.5,407.7
3.5,20,14.5,412.5
3.5,20,15.5,415.9
3.5,20,16.5,418.0
3.5,20,17.5,418.7
3.5,20,18.5,420.3
3.5,20,19.5,421.8
2.5,20,0.5,320.5
2.5,20,1.5,343.3
2.5,20,2.5,356.4
2.5,20,3.5,369.4
2.5,20,4.5,376.8
2.5,20,5.5,379.7
2.5,20,6.5,384.9
2.5,20,7.5,396.9
2.5,20,8.5,394.9
2.5,20,9.5,398.0
2.5,20,10.5,400.8
2.5,20,11.5,406.5
2.5,20,12.5,408.3
2.5,20,13.5,411.4
2.5,20,14.5,413.6
2.5,20,15.5,413.7
2.5,20,16.5,416.2
2.5,20,17.5,419.1
2.5,20,18.5,419.5
2.5,20,19.5,416.0
1.5,20,0.5,323.1
1.5,20,1.5,353.7
1.5,20,2.5,369.1
1.5,20,3.5,376.2
1.5,20,4.5,385.6
1.5,20,5.5,390.5
1.5,20,6.5,394.0
1.5,20,7.5,398.7
1.5,20,8.5,396.5
1.5,20,9.5,403.0
1.5,20,10.5,405.8
1.5,20,11.5,407.8
1.5,20,12.5,408.5
1.5,20,13.5,412.2
1.5,20,14.5,411.2
1.5,20,15.5,413.8
1.5,20,16.5,414.7
1.5,20,17.5,418.1
1.5,20,18.5,419.1
1.5,20,19.5,415.6
0.5,20,0.5,336.3
0.5,20,1.5,367.5
0.5,20,2.5,374.7
0.5,20,3.5,379.7
0.5,20,4.5,388.6
0.5,20,5.5,393.3
0.5,20,6.5,396.8
0.5,20,7.5,397.2
0.5,20,8.5,401.1
0.5,20,9.5,404.7
0.5,20,10.5,405.1
0.5,20,11.5,407.6
0.5,20,12.5,409.3
0.5,20,13.5,416.0
0.5,20,14.5,415.2
0.5,20,15.5,414.0
0.5,20,16.5,415.3
0.5,20,17.5,420.8
0.5,20,18.5,420.8
0.5,20,19.5,418.3
0,19.5,0.5,375.4
0,19.5,1.5,377.5
0,19.5,2.5,386.8
0,19.5,3.5,385.0
0,19.5,4.5,383.2
0,19.5,5.5,389.3
0,19.5,6.5,401.3
0,19.5,7.5,410.4
0,19.5,8.5,422.2
0,19.5,9.5,432.5
0,19.5,10.5,456.6
0,19.5,11.5,469.9
0,19.5,12.5,495.7
0,19.5,13.5,531.8
0,19.5,14.5,551.6
0,19.5,15.5,577.9
0,19.5,16.5,623.5
0,19.5,17.5,685.4
0,19.5,18.5,738.8
0,19.5,19.5,765.6
0,18.5,0.5,313.8
0,18.5,1.5,319.6
0,18.5,2.5,325.9
0,18.5,3.5,323.6
0,18.5,4.5,351.0
0,18.5,5.5,337.8
0,18.5,6.5,352.3
0,18.5,7.5,349.8
0,18.5,8.5,383.9
0,18.5,9.5,390.8
0,18.5,10.5,408.5
0,18.5,11.5,434.9
0,18.5,12.5,466.4
0,18.5,13.5,496.6
0,18.5,14.5,512.3
0,18.5,15.5,548.6
0,18.5,16.5,597.5
0,18.5,17.5,665.8
0,18.5,18.5,704.0
0,18.5,19.5,769.6
0,17.5,0.5,278.5
0,17.5,1.5,279.7
0,17.5,2.5,291.7
0,17.5,3.5,284.3
0,17.5,4.5,302.1
0,17.5,5.5,303.8
0,17.5,6.5,316.5
0,17.5,7.5,312.2
0,17.5,8.5,337.9
0,17.5,9.5,347.1
0,17.5,10.5,380.0
0,17.5,11.5,388.4
0,17.5,12.5,418.9
0,17.5,13.5,442.1
0,17.5,14.5,495.3
0,17.5,15.5,526.4
0,17.5,16.5,583.6
0,17.5,17.5,636.5
0,17.5,18.5,697.0
0,17.5,19.5,758.1
0,16.5,0.5,262.7
0,16.5,1.5,258.0
0,16.5,2.5,266.5
0,16.5,3.5,266.2
0,16.5,4.5,282.1
0,16.5,5.5,270.2
0,16.5,6.5,283.6
0,16.5,7.5,302.2
0,16.5,8.5,302.2
0,16.5,9.5,325.9
0,16.5,10.5,352.8
0,16.5,11.5,368.2
0,16.5,12.5,393.9
0,16.5,13.5,418.3
0,16.5,14.5,468.5
0,16.5,15.5,498.5
0,16.5,16.5,550.0
0,16.5,17.5,617.8
0,16.5,18.5,696.6
0,16.5,19.5,742.8
0,15.5,0.5,238.6
0,15.5,1.5,242.3
0,15.5,2.5,243.2
0,15.5,3.5,256.0
0,15.5,4.5,260.3
0,15.5,5.5,259.8
0,15.5,6.5,267.8
0,15.5,7.5,282.7
0,15.5,8.5,297.8
0,15.5,9.5,312.1
0,15.5,10.5,328.4
0,15.5,11.5,340.1
0,15.5,12.5,379.5
0,15.5,13.5,402.8
0,15.5,14.5,438.4
0,15.5,15.5,486.8
0,15.5,16.5,542.3
0,15.5,17.5,604.2
0,15.5,18.5,690.4
0,15.5,19.5,745.0
0,14.5,0.5,231.1
0,14.5,1.5,239.2
0,14.5,2.5,237.9
0,14.5,3.5,241.4
0,14.5,4.5,248.1
0,14.5,5.5,248.2
0,14.5,6.5,259.2
0,14.5,7.5,270.3
0,14.5,8.5,284.1
0,14.5,9.5,302.0
0,14.5,10.5,319.6
0,14.5,11.5,345.1
0,14.5,12.5,371.9
0,14.5,13.5,399.3
0,14.5,14.5,439.7
0,14.5,15.5,484.9
0,14.5,16.5,544.2
0,14.5,17.5,613.9
0,14.5,18.5,666.5
0,14.5,19.5,727.3
0,13.5,0.5,229.4
0,13.5,1.5,230.0
0,13.5,2.5,228.2
0,13.5,3.5,236.8
0,13.5,4.5,237.9
0,13.5,5.5,238.9
0,13.5,14.5,436.7
0,13.5,15.5,473.0
0,13.5,16.5,536.0
0,13.5,17.5,604.2
0,13.5,18.5,666.1
0,13.5,19.5,736.4
0,12.5,0.5,230.5
0,12.5,1.5,237.7
0,12.5,2.5,245.2
0,12.5,3.5,231.3
0,12.5,4.5,238.9
0,12.5,5.5,250.5
0,12.5,14.5,422.1
0,12.5,15.5,477.6
0,12.5,16.5,530.8
0,12.5,17.5,600.6
0,12.5,18.5,650.9
0,12.5,19.5,738.0
0,11.5,0.5,236.5
0,11.5,1.5,229.2
0,11.5,2.5,241.6
0,11.5,3.5,253.5
0,11.5,4.5,235.7
0,11.5,5.5,251.4
0,11.5,14.5,431.8
0,11.5,15.5,469.5
0,11.5,16.5,530.0
0,11.5,17.5,602.8
0,11.5,18.5,656.2
0,11.5,19.5,715.9
0,10.5,0.5,234.4
0,10.5,1.5,254.3
0,10.5,2.5,238.4
0,10.5,3.5,245.9
0,10.5,4.5,259.6
0,10.5,5.5,257.1
0,10.5,14.5,440.3
0,10.5,15.5,476.9
0,10.5,16.5,543.1
0,10.5,17.5,585.6
0,10.5,18.5,673.5
0,10.5,19.5,737.3
0,9.5,0.5,265.1
0,9.5,1.5,269.9
0,9.5,2.5,261.0
0,9.5,3.5,261.5
0,9.5,4.5,258.9
0,9.5,5.5,271.5
0,9.5,14.5,435.7
0,9.5,15.5,473.9
0,9.5,16.5,534.5
0,9.5,17.5,599.9
0,9.5,18.5,677.8
0,9.5,19.5,740.2
0,8.5,0.5,283.6
0,8.5,1.5,277.9
0,8.5,2.5,286.7
0,8.5,3.5,271.7
0,8.5,4.5,281.9
0,8.5,5.5,292.3
0,8.5,14.5,451.6
0,8.5,15.5,491.2
0,8.5,16.5,543.6
0,8.5,17.5,608.7
0,8.5,18.5,669.6
0,8.5,19.5,734.2
0,7.5,0.5,302.4
0,7.5,1.5,297.7
0,7.5,2.5,301.2
0,7.5,3.5,297.0
0,7.5,4.5,296.9
0,7.5,5.5,304.6
0,7.5,14.5,473.0
0,7.5,15.5,511.4
0,7.5,16.5,546.5
0,7.5,17.5,620.9
0,7.5,18.5,677.5
0,7.5,19.5,733.0
0,6.5,0.5,332.3
0,6.5,1.5,334.5
0,6.5,2.5,329.7
0,6.5,3.5,326.0
0,6.5,4.5,333.4
0,6.5,5.5,336.1
0,6.5,14.5,494.6
0,6.5,15.5,520.7
0,6.5,16.5,578.1
0,6.5,17.5,618.2
0,6.5,18.5,677.6
0,6.5,19.5,739.1
0,5.5,0.5,374.8
0,5.5,1.5,362.6
0,5.5,2.5,366.1
0,5.5,3.5,368.7
0,5.5,4.5,364.8
0,5.5,5.5,370.8
0,5.5,6.5,380.6
0,5.5,7.5,376.8
0,5.5,8.5,385.1
0,5.5,9.5,405.9
0,5.5,10.5,409.2
0,5.5,11.5,424.9
0,5.5,12.5,458.3
0,5.5,13.5,473.9
0,5.5,14.5,503.8
0,5.5,15.5,534.1
0,5.5,16.5,581.5
0,5.5,17.5,638.2
0,5.5,18.5,681.7
0,5.5,19.5,747.6
0,4.5,0.5,413.9
0,4.5,1.5,411.6
0,4.5,2.5,416.6
0,4.5,3.5,411.1
0,4.5,4.5,422.9
0,4.5,5.5,412.8
0,4.5,6.5,404.3
0,4.5,7.5,423.5
0,4.5,8.5,422.1
0,4.5,9.5,426.7
0,4.5,10.5,447.0
0,4.5,11.5,453.0
0,4.5,12.5,481.0
0,4.5,13.5,498.8
0,4.5,14.5,532.8
0,4.5,15.5,566.6
0,4.5,16.5,602.6
0,4.5,17.5,660.8
0,4.5,18.5,715.2
0,4.5,19.5,750.4
0,3.5,0.5,466.8
0,3.5,1.5,468.4
0,3.5,2.5,456.0
0,3.5,3.5,460.0
0,3.5,4.5,468.7
0,3.5,5.5,476.1
0,3.5,6.5,446.0
0,3.5,7.5,465.4
0,3.5,8.5,471.6
0,3.5,9.5,481.1
0,3.5,10.5,488.3
0,3.5,11.5,499.6
0,3.5,12.5,519.6
0,3.5,13.5,545.7
0,3.5,14.5,553.8
0,3.5,15.5,592.0
0,3.5,16.5,622.8
0,3.5,17.5,673.8
0,3.5,18.5,717.4
0,3.5,19.5,762.8
0,2.5,0.5,527.8
0,2.5,1.5,525.3
0,2.5,2.5,534.6
0,2.5,3.5,525.3
0,2.5,4.5,526.8
0,2.5,5.5,510.2
0,2.5,6.5,517.5
0,2.5,7.5,522.2
0,2.5,8.5,530.2
0,2.5,9.5,531.9
0,2.5,10.5,542.2
0,2.5,11.5,555.0
0,2.5,12.5,567.7
0,2.5,13.5,571.5
0,2.5,14.5,590.6
0,2.5,15.5,612.0
0,2.5,16.5,654.7
0,2.5,17.5,699.7
0,2.5,18.5,728.5
0,2.5,19.5,772.1
0,1.5,0.5,598.9
0,1.5,1.5,597.3
0,1.5,2.5,597.0
0,1.5,3.5,566.8
0,1.5,4.5,592.7
0,1.5,5.5,582.1
0,1.5,6.5,581.4
0,1.5,7.5,587.9
0,1.5,8.5,590.9
0,1.5,9.5,603.2
0,1.5,10.5,605.4
0,1.5,11.5,600.9
0,1.5,12.5,608.3
0,1.5,13.5,629.1
0,1.5,14.5,645.0
0,1.5,15.5,660.2
0,1.5,16.5,688.7
0,1.5,17.5,716.9
0,1.5,18.5,761.0
0,1.5,19.5,791.8
0,0.5,0.5,684.9
0,0.5,1.5,669.2
0,0.5,2.5,668.9
0,0.5,3.5,661.2
0,0.5,4.5,647.7
0,0.5,5.5,649.7
0,0.5,6.5,665.7
0,0.5,7.5,633.7
0,0.5,8.5,649.2
0,0.5,9.5,649.5
0,0.5,10.5,666.6
0,0.5,11.5,658.6
0,0.5,12.5,660.4
0,0.5,13.5,675.0
0,0.5,14.5,685.2
0,0.5,15.5,705.5
0,0.5,16.5,710.0
0,0.5,17.5,741.2
0,0.5,18.5,777.7
0,0.5,19.5,788.6
0.5,0,0.5,835.0
0.5,0,1.5,815.2
0.5,0,2.5,822.6
0.5,0,3.5,824.8
0.5,0,4.5,832.9
0.5,0,5.5,829.8
0.5,0,6.5,777.5
0.5,0,7.5,822.5
0.5,0,8.5,841.4
0.5,0,9.5,842.5
0.5,0,10.5,852.6
0.5,0,11.5,871.0
0.5,0,12.5,896.7
0.5,0,13.5,911.7
0.5,0,14.5,941.8
0.5,0,15.5,976.9
0.5,0,16.5,1012.5
0.5,0,17.5,1053.7
0.5,0,18.5,1087.5
0.5,0,19.5,1117.6
1.5,0,0.5,814.4
1.5,0,1.5,775.4
1.5,0,2.5,796.4
1.5,0,3.5,795.1
1.5,0,4.5,806.9
1.5,0,5.5,801.4
1.5,0,6.5,749.9
1.5,0,7.5,774.5
1.5,0,8.5,813.0
1.5,0,9.5,828.1
1.5,0,10.5,811.5
1.5,0,11.5,864.0
1.5,0,12.5,864.2
1.5,0,13.5,876.0
1.5,0,14.5,939.7
1.5,0,15.5,979.2
1.5,0,16.5,1002.3
1.5,0,17.5,1006.5
1.5,0,18.5,1084.1
1.5,0,19.5,1122.2
2.5,0,0.5,781.5
2.5,0,1.5,742.3
2.5,0,2.5,757.4
2.5,0,3.5,768.0
2.5,0,4.5,772.9
2.5,0,5.5,785.0
2.5,0,6.5,732.6
2.5,0,7.5,769.7
2.5,0,8.5,776.2
2.5,0,9.5,824.0
2.5,0,10.5,811.4
2.5,0,11.5,820.8
2.5,0,12.5,856.1
2.5,0,13.5,876.9
2.5,0,14.5,895.1
2.5,0,15.5,948.7
2.5,0,16.5,963.9
2.5,0,17.5,1001.6
2.5,0,18.5,1103.1
2.5,0,19.5,1126.0
3.5,0,0.5,708.0
3.5,0,1.5,696.4
3.5,0,2.5,718.6
3.5,0,3.5,692.2
3.5,0,4.5,707.4
3.5,0,5.5,713.0
3.5,0,6.5,714.4
3.5,0,7.5,722.1
3.5,0,8.5,744.1
3.5,0,9.5,765.6
3.5,0,10.5,776.9
3.5,0,11.5,784.7
3.5,0,12.5,815.6
3.5,0,13.5,858.3
3.5,0,14.5,893.3
3.5,0,15.5,943.3
3.5,0,16.5,960.4
3.5,0,17.5,1059.4
3.5,0,18.5,1098.5
3.5,0,19.5,1095.2
4.5,0,0.5,682.6
4.5,0,1.5,709.7
4.5,0,2.5,679.3
4.5,0,3.5,692.3
4.5,0,4.5,676.9
4.5,0,5.5,694.1
4.5,0,6.5,692.5
4.5,0,7.5,719.6
4.5,0,8.5,719.1
4.5,0,9.5,731.5
4.5,0,10.5,747.8
4.5,0,11.5,773.7
4.5,0,12.5,801.7
4.5,0,13.5,812.1
4.5,0,14.5,865.5
4.5,0,15.5,957.6
4.5,0,16.5,986.6
4.5,0,17.5,1010.5
4.5,0,18.5,1063.8
4.5,0,19.5,1092.3
5.5,0,0.5,704.6
5.5,0,1.5,683.2
5.5,0,2.5,672.6
5.5,0,3.5,684.2
5.5,0,4.5,666.4
5.5,0,5.5,691.6
5.5,0,6.5,687.0
5.5,0,7.5,678.5
5.5,0,8.5,680.5
5.5,0,9.5,753.4
5.5,0,10.5,742.4
5.5,0,11.5,762.3
5.5,0,12.5,777.7
5.5,0,13.5,828.1
5.5,0,14.5,867.4
5.5,0,15.5,931.8
5.5,0,16.5,995.3
5.5,0,17.5,1028.6
5.5,0,18.5,1058.5
5.5,0,19.5,1092.1
6.5,0,0.5,685.8
6.5,0,1.5,666.0
6.5,0,2.5,648.9
6.5,0,3.5,660.9
6.5,0,4.5,693.4
6.5,0,5.5,677.7
6.5,0,14.5,841.7
6.5,0,15.5,909.8
6.5,0,16.5,962.3
6.5,0,17.5,1019.7
6.5,0,18.5,1061.3
6.5,0,19.5,1090.7
7.5,0,0.5,665.5
7.5,0,1.5,670.4
7.5,0,2.5,684.8
7.5,0,3.5,694.1
7.5,0,4.5,688.6
7.5,0,5.5,697.2
7.5,0,14.5,855.8
7.5,0,15.5,880.2
7.5,0,16.5,964.1
7.5,0,17.5,1036.9
7.5,0,18.5,1069.1
7.5,0,19.5,1112.6
8.5,0,0.5,694.1
8.5,0,1.5,679.6
8.5,0,2.5,665.8
8.5,0,3.5,677.8
8.5,0,4.5,678.6
8.5,0,5.5,701.2
8.5,0,14.5,884.0
8.5,0,15.5,907.8
8.5,0,16.5,998.7
8.5,0,17.5,1004.9
8.5,0,18.5,1068.1
8.5,0,19.5,1087.8
9.5,0,0.5,733.8
9.5,0,1.5,689.5
9.5,0,2.5,704.8
9.5,0,3.5,715.2
9.5,0,4.5,702.8
9.5,0,5.5,706.3
9.5,0,14.5,858.5
9.5,0,15.5,930.6
9.5,0,16.5,976.1
9.5,0,17.5,1043.6
9.5,0,18.5,1066.9
9.5,0,19.5,1097.7
10.5,0,0.5,728.4
10.5,0,1.5,728.0
10.5,0,2.5,720.6
10.5,0,3.5,714.1
10.5,0,4.5,709.4
10.5,0,5.5,731.4
10.5,0,14.5,882.7
10.5,0,15.5,945.1
10.5,0,16.5,974.8
10.5,0,17.5,1023.4
10.5,0,18.5,1063.7
10.5,0,19.5,1111.0
11.5,0,0.5,759.5
11.5,0,1.5,748.0
11.5,0,2.5,763.4
11.5,0,3.5,747.3
11.5,0,4.5,732.8
11.5,0,5.5,758.6
11.5,0,14.5,899.2
11.5,0,15.5,956.2
11.5,0,16.5,985.7
11.5,0,17.5,1027.5
11.5,0,18.5,1073.7
11.5,0,19.5,1124.2
12.5,0,0.5,792.4
12.5,0,1.5,774.7
12.5,0,2.5,777.6
12.5,0,3.5,765.8
12.5,0,4.5,762.1
12.5,0,5.5,803.7
12.5,0,14.5,926.0
12.5,0,15.5,964.2
12.5,0,16.5,991.9
12.5,0,17.5,1039.1
12.5,0,18.5,1074.4
12.5,0,19.5,1123.7
13.5,0,0.5,812.8
13.5,0,1.5,799.3
13.5,0,2.5,808.0
13.5,0,3.5,810.8
13.5,0,4.5,819.1
13.5,0,5.5,832.0
13.5,0,14.5,935.9
13.5,0,15.5,989.8
13.5,0,16.5,1009.0
13.5,0,17.5,1044.4
13.5,0,18.5,1076.5
13.5,0,19.5,1109.8
14.5,0,0.5,846.1
14.5,0,1.5,859.7
14.5,0,2.5,826.3
14.5,0,3.5,834.2
14.5,0,4.5,853.3
14.5,0,5.5,867.6
14.5,0,6.5,845.4
14.5,0,7.5,850.3
14.5,0,8.5,865.8
14.5,0,9.5,896.6
14.5,0,10.5,914.7
14.5,0,11.5,867.1
14.5,0,12.5,912.8
14.5,0,13.5,935.4
14.5,0,14.5,962.9
14.5,0,15.5,997.3
14.5,0,16.5,1018.6
14.5,0,17.5,1055.1
14.5,0,18.5,1092.2
14.5,0,19.5,1113.3
15.5,0,0.5,844.0
15.5,0,1.5,872.8
15.5,0,2.5,868.8
15.5,0,3.5,870.9
15.5,0,4.5,877.8
15.5,0,5.5,888.4
15.5,0,6.5,868.3
15.5,0,7.5,873.6
15.5,0,8.5,885.2
15.5,0,9.5,917.4
15.5,0,10.5,905.8
15.5,0,11.5,886.4
15.5,0,12.5,933.0
15.5,0,13.5,950.2
15.5,0,14.5,972.8
15.5,0,15.5,1000.2
15.5,0,16.5,1039.7
15.5,0,17.5,1058.6
15.5,0,18.5,1089.2
15.5,0,19.5,1113.2
16.5,0,0.5,899.4
16.5,0,1.5,907.3
16.5,0,2.5,895.9
16.5,0,3.5,896.2
16.5,0,4.5,896.1
16.5,0,5.5,908.4
16.5,0,6.5,906.5
16.5,0,7.5,919.9
16.5,0,8.5,928.8
16.5,0,9.5,935.5
16.5,0,10.5,925.0
16.5,0,11.5,925.6
16.5,0,12.5,940.6
16.5,0,13.5,957.0
16.5,0,14.5,996.0
16.5,0,15.5,1010.6
16.5,0,16.5,1046.9
16.5,0,17.5,1090.2
16.5,0,18.5,1094.1
16.5,0,19.5,1144.1
17.5,0,0.5,891.5
17.5,0,1.5,923.1
17.5,0,2.5,920.5
17.5,0,3.5,925.3
17.5,0,4.5,922.8
17.5,0,5.5,932.6
17.5,0,6.5,934.1
17.5,0,7.5,928.4
17.5,0,8.5,949.5
17.5,0,9.5,954.0
17.5,0,10.5,966.0
17.5,0,11.5,950.1
17.5,0,12.5,985.5
17.5,0,13.5,980.1
17.5,0,14.5,1009.4
17.5,0,15.5,1022.9
17.5,0,16.5,1076.6
17.5,0,17.5,1112.7
17.5,0,18.5,1110.0
17.5,0,19.5,1148.1
18.5,0,0.5,927.4
18.5,0,1.5,931.3
18.5,0,2.5,933.3
18.5,0,3.5,964.3
18.5,0,4.5,974.6
18.5,0,5.5,961.0
18.5,0,6.5,946.9
18.5,0,7.5,957.3
18.5,0,8.5,945.4
18.5,0,9.5,959.6
18.5,0,10.5,989.1
18.5,0,11.5,988.8
18.5,0,12.5,1002.7
18.5,0,13.5,1016.3
18.5,0,14.5,1034.7
18.5,0,15.5,1042.1
18.5,0,16.5,1084.5
18.5,0,17.5,1085.2
18.5,0,18.5,1123.0
18.5,0,19.5,1134.7
19.5,0,0.5,955.2
19.5,0,1.5,982.7
19.5,0,2.5,939.8
19.5,0,3.5,946.2
19.5,0,4.5,965.8
19.5,0,5.5,979.7
